ros_time,state,x,y,z
1774030290.484,COMPLETE,0.036,0.037,0.018
1774030290.984,COMPLETE,0.027,0.037,0.017
1774030291.484,COMPLETE,0.021,0.039,0.015
1774030291.984,COMPLETE,0.017,0.040,0.015
1774030292.484,COMPLETE,0.015,0.040,0.011
1774030292.984,COMPLETE,0.013,0.040,0.007
1774030293.484,COMPLETE,0.011,0.037,0.004
1774030293.984,COMPLETE,0.013,0.035,0.003
1774030294.484,COMPLETE,0.013,0.036,0.001
1774030294.984,COMPLETE,0.013,0.032,-0.001
1774030295.484,COMPLETE,0.009,0.031,-0.002
1774030295.984,COMPLETE,0.005,0.028,-0.005
1774030296.484,COMPLETE,-0.004,0.023,-0.003
1774030296.984,COMPLETE,-0.001,0.022,0.001
1774030297.484,COMPLETE,0.005,0.022,0.008
1774030297.984,COMPLETE,0.007,0.015,0.013
1774030298.484,COMPLETE,0.012,0.014,0.017
1774030298.985,COMPLETE,0.017,0.015,0.019
1774030299.484,COMPLETE,0.017,0.011,0.024
1774030299.984,COMPLETE,0.012,0.014,0.025
1774030300.484,COMPLETE,0.010,0.014,0.026
1774030300.984,COMPLETE,0.004,0.017,0.034
1774030301.484,COMPLETE,0.004,0.018,0.038
1774030301.984,COMPLETE,0.007,0.013,0.043
1774030302.484,COMPLETE,0.011,0.013,0.051
1774030302.984,COMPLETE,0.014,0.014,0.056
1774030303.484,COMPLETE,0.018,0.017,0.060
1774030303.984,COMPLETE,0.019,0.019,0.063
1774030304.484,COMPLETE,0.020,0.019,0.065
1774030304.984,COMPLETE,0.024,0.017,0.062
1774030305.484,COMPLETE,0.028,0.022,0.059
1774030305.984,COMPLETE,0.032,0.030,0.054
1774030306.484,COMPLETE,0.037,0.034,0.048
1774030306.984,COMPLETE,0.042,0.035,0.041
1774030307.484,COMPLETE,0.047,0.034,0.036
1774030307.984,COMPLETE,0.051,0.035,0.030
1774030308.484,COMPLETE,0.052,0.037,0.022
1774030308.985,COMPLETE,0.050,0.037,0.013
1774030309.484,COMPLETE,0.050,0.039,0.006
1774030309.984,COMPLETE,0.046,0.041,0.001
1774030310.484,COMPLETE,0.044,0.039,-0.001
1774030310.984,COMPLETE,0.043,0.036,-0.001
1774030311.484,COMPLETE,0.038,0.031,-0.001
1774030311.984,COMPLETE,0.036,0.034,-0.000
1774030312.484,COMPLETE,0.039,0.036,-0.000
1774030312.984,COMPLETE,0.040,0.037,-0.002
1774030313.484,COMPLETE,0.039,0.040,-0.007
1774030313.984,COMPLETE,0.038,0.044,-0.015
1774030314.484,COMPLETE,0.038,0.047,-0.022
1774030314.985,COMPLETE,0.049,0.048,-0.026
1774030315.484,COMPLETE,0.057,0.042,-0.028
1774030315.984,COMPLETE,0.061,0.038,-0.031
1774030316.484,COMPLETE,0.068,0.031,-0.036
1774030316.984,COMPLETE,0.062,0.027,-0.041
1774030317.484,COMPLETE,0.055,0.023,-0.041
1774030317.984,COMPLETE,0.058,0.019,-0.045
1774030318.484,COMPLETE,0.059,0.016,-0.049
1774030318.984,COMPLETE,0.063,0.009,-0.051
1774030319.484,COMPLETE,0.066,0.003,-0.049
1774030319.984,COMPLETE,0.064,0.004,-0.046
1774030320.484,COMPLETE,0.063,0.003,-0.041
1774030320.985,COMPLETE,0.062,0.008,-0.033
1774030321.484,COMPLETE,0.067,0.010,-0.030
1774030321.984,COMPLETE,0.071,0.009,-0.029
1774030322.485,COMPLETE,0.073,0.006,-0.032
1774030322.984,COMPLETE,0.079,0.007,-0.027
1774030323.484,COMPLETE,0.083,0.008,-0.018
1774030323.984,COMPLETE,0.087,0.006,-0.015
1774030324.484,COMPLETE,0.089,0.009,-0.011
1774030324.985,COMPLETE,0.095,0.016,-0.008
1774030325.484,COMPLETE,0.092,0.019,-0.005
1774030325.984,COMPLETE,0.093,0.022,-0.003
1774030326.484,COMPLETE,0.095,0.029,-0.003
1774030326.985,COMPLETE,0.095,0.035,-0.005
1774030327.484,COMPLETE,0.091,0.039,-0.008
1774030327.984,COMPLETE,0.091,0.045,-0.010
1774030328.484,COMPLETE,0.093,0.054,-0.015
1774030328.984,COMPLETE,0.093,0.059,-0.020
1774030329.484,COMPLETE,0.084,0.051,-0.030
1774030329.984,COMPLETE,0.072,0.051,-0.040
1774030330.484,COMPLETE,0.069,0.054,-0.048
1774030330.985,COMPLETE,0.070,0.055,-0.054
1774030331.484,COMPLETE,0.063,0.050,-0.059
1774030331.984,COMPLETE,0.057,0.047,-0.062
1774030332.484,COMPLETE,0.054,0.049,-0.066
1774030332.984,COMPLETE,0.055,0.047,-0.069
1774030333.484,COMPLETE,0.055,0.046,-0.069
1774030333.984,COMPLETE,0.049,0.048,-0.070
1774030334.484,COMPLETE,0.043,0.048,-0.070
1774030334.984,COMPLETE,0.043,0.049,-0.067
1774030335.484,COMPLETE,0.044,0.047,-0.068
1774030335.984,COMPLETE,0.044,0.044,-0.069
1774030336.484,COMPLETE,0.046,0.033,-0.069
1774030336.985,COMPLETE,0.047,0.024,-0.068
1774030337.484,COMPLETE,0.046,0.023,-0.066
1774030337.984,COMPLETE,0.043,0.023,-0.071
1774030338.484,COMPLETE,0.044,0.021,-0.070
1774030338.984,COMPLETE,0.035,0.017,-0.069
1774030339.484,COMPLETE,0.038,0.017,-0.069
1774030339.984,COMPLETE,0.043,0.015,-0.069
1774030340.484,COMPLETE,0.042,0.015,-0.070
1774030340.985,COMPLETE,0.038,0.021,-0.065
1774030341.484,COMPLETE,0.037,0.020,-0.061
1774030341.984,COMPLETE,0.042,0.025,-0.054
1774030342.484,COMPLETE,0.048,0.028,-0.047
1774030342.985,COMPLETE,0.054,0.026,-0.043
1774030343.484,COMPLETE,0.056,0.028,-0.039
1774030343.984,COMPLETE,0.054,0.030,-0.036
1774030344.484,COMPLETE,0.054,0.027,-0.032
1774030344.984,COMPLETE,0.049,0.026,-0.030
1774030345.484,COMPLETE,0.051,0.024,-0.030
1774030345.984,COMPLETE,0.052,0.018,-0.028
1774030346.484,COMPLETE,0.050,0.014,-0.026
1774030346.984,COMPLETE,0.052,0.005,-0.028
1774030347.484,COMPLETE,0.056,0.003,-0.028
1774030347.984,COMPLETE,0.057,0.006,-0.030
1774030348.484,COMPLETE,0.058,0.008,-0.025
1774030348.984,COMPLETE,0.055,0.006,-0.017
1774030349.484,COMPLETE,0.053,0.007,-0.008
1774030349.984,COMPLETE,0.054,0.002,-0.001
1774030350.484,COMPLETE,0.052,0.000,0.000
1774030350.985,COMPLETE,0.050,0.001,0.001
1774030351.484,COMPLETE,0.051,0.006,0.001
1774030351.984,COMPLETE,0.051,0.008,-0.003
1774030352.484,COMPLETE,0.049,0.009,-0.000
1774030352.984,COMPLETE,0.048,0.011,0.004
1774030353.484,COMPLETE,0.047,0.012,0.008
1774030353.984,COMPLETE,0.044,0.010,0.009
1774030354.484,COMPLETE,0.044,0.005,0.009
1774030354.985,COMPLETE,0.044,-0.008,0.010
1774030355.484,COMPLETE,0.044,-0.010,0.012
1774030355.984,COMPLETE,0.042,-0.010,0.011
1774030356.484,COMPLETE,0.037,-0.012,0.010
1774030356.984,COMPLETE,0.033,-0.012,0.010
1774030357.484,COMPLETE,0.038,-0.009,0.010
1774030357.984,COMPLETE,0.048,-0.008,0.010
1774030358.484,COMPLETE,0.049,-0.013,0.006
1774030358.985,COMPLETE,0.047,-0.012,0.005
1774030359.484,COMPLETE,0.047,-0.004,0.005
1774030359.984,COMPLETE,0.044,-0.001,0.006
1774030360.484,COMPLETE,0.044,-0.001,0.007
1774030360.984,COMPLETE,0.050,0.003,0.008
1774030361.484,COMPLETE,0.054,-0.001,0.008
1774030361.984,COMPLETE,0.060,-0.006,0.004
1774030362.484,COMPLETE,0.063,-0.011,-0.000
1774030362.984,COMPLETE,0.067,-0.010,-0.002
1774030363.484,COMPLETE,0.068,-0.009,-0.001
1774030363.984,COMPLETE,0.074,-0.008,0.003
1774030364.484,COMPLETE,0.078,-0.010,0.003
1774030364.984,COMPLETE,0.081,-0.009,-0.000
1774030365.484,COMPLETE,0.083,-0.001,-0.003
1774030365.984,COMPLETE,0.086,0.006,-0.006
1774030366.484,COMPLETE,0.088,0.008,-0.007
1774030366.984,COMPLETE,0.091,0.012,-0.009
1774030367.484,COMPLETE,0.091,0.011,-0.010
1774030367.984,COMPLETE,0.092,0.011,-0.012
1774030368.484,COMPLETE,0.094,0.008,-0.017
1774030368.984,COMPLETE,0.093,0.012,-0.025
1774030369.484,COMPLETE,0.084,0.012,-0.028
1774030369.984,COMPLETE,0.079,0.011,-0.030
1774030370.484,COMPLETE,0.077,0.012,-0.035
1774030370.985,COMPLETE,0.081,0.012,-0.040
1774030371.484,COMPLETE,0.081,0.014,-0.044
1774030371.984,COMPLETE,0.076,0.013,-0.046
1774030372.484,COMPLETE,0.070,0.013,-0.045
1774030372.985,COMPLETE,0.068,0.011,-0.042
1774030373.484,COMPLETE,0.066,0.011,-0.036
1774030373.984,COMPLETE,0.068,0.008,-0.032
1774030374.484,COMPLETE,0.070,0.006,-0.031
1774030374.985,COMPLETE,0.068,0.001,-0.031
1774030375.484,COMPLETE,0.063,0.001,-0.031
1774030375.984,COMPLETE,0.053,0.002,-0.032
1774030376.484,COMPLETE,0.051,-0.005,-0.031
1774030376.984,COMPLETE,0.054,-0.006,-0.024
1774030377.484,COMPLETE,0.052,-0.001,-0.024
1774030377.984,COMPLETE,0.049,0.001,-0.025
1774030378.484,COMPLETE,0.047,0.001,-0.024
1774030378.984,COMPLETE,0.040,0.001,-0.018
1774030379.484,COMPLETE,0.041,0.000,-0.013
1774030379.984,COMPLETE,0.043,-0.002,-0.006
1774030380.484,COMPLETE,0.043,-0.001,-0.000
1774030380.985,COMPLETE,0.043,-0.002,0.004
1774030381.484,COMPLETE,0.043,-0.004,0.010
1774030381.984,COMPLETE,0.038,-0.002,0.018
1774030382.484,COMPLETE,0.033,-0.001,0.026
1774030382.985,COMPLETE,0.027,0.002,0.029
1774030383.484,COMPLETE,0.027,0.009,0.034
1774030383.984,COMPLETE,0.027,0.018,0.040
1774030384.484,COMPLETE,0.020,0.020,0.042
1774030384.984,COMPLETE,0.011,0.022,0.045
1774030385.484,COMPLETE,0.007,0.025,0.050
1774030385.984,COMPLETE,0.002,0.020,0.054
1774030386.484,COMPLETE,-0.003,0.021,0.058
1774030386.984,COMPLETE,-0.007,0.030,0.059
1774030387.484,COMPLETE,-0.007,0.034,0.058
1774030387.984,COMPLETE,-0.005,0.033,0.057
1774030388.484,COMPLETE,-0.006,0.035,0.057
1774030388.984,COMPLETE,-0.014,0.045,0.054
1774030389.484,COMPLETE,-0.008,0.046,0.051
1774030389.984,COMPLETE,-0.002,0.048,0.048
1774030390.484,COMPLETE,0.003,0.052,0.046
1774030390.984,COMPLETE,0.018,0.064,0.045
1774030391.484,COMPLETE,0.023,0.069,0.046
1774030391.984,COMPLETE,0.024,0.066,0.047
1774030392.484,COMPLETE,0.024,0.069,0.051
1774030392.984,COMPLETE,0.021,0.070,0.056
1774030393.484,COMPLETE,0.022,0.073,0.056
1774030393.984,COMPLETE,0.023,0.070,0.052
1774030394.484,COMPLETE,0.026,0.069,0.048
1774030394.984,COMPLETE,0.030,0.070,0.045
1774030395.484,COMPLETE,0.034,0.068,0.040
1774030395.984,COMPLETE,0.038,0.061,0.033
1774030396.484,COMPLETE,0.039,0.058,0.024
1774030396.984,COMPLETE,0.049,0.059,0.011
1774030397.484,COMPLETE,0.054,0.059,0.002
1774030397.984,COMPLETE,0.056,0.061,-0.009
1774030398.484,COMPLETE,0.055,0.059,-0.020
1774030398.984,COMPLETE,0.050,0.060,-0.029
1774030399.484,COMPLETE,0.049,0.059,-0.037
1774030399.984,COMPLETE,0.053,0.055,-0.047
1774030400.484,COMPLETE,0.061,0.054,-0.053
1774030400.985,COMPLETE,0.060,0.054,-0.057
1774030401.484,COMPLETE,0.056,0.051,-0.061
1774030401.984,COMPLETE,0.054,0.052,-0.061
1774030402.484,COMPLETE,0.051,0.052,-0.058
1774030402.984,COMPLETE,0.046,0.053,-0.055
1774030403.484,COMPLETE,0.050,0.053,-0.051
1774030403.984,COMPLETE,0.048,0.045,-0.053
1774030404.484,COMPLETE,0.044,0.040,-0.056
1774030404.985,COMPLETE,0.043,0.035,-0.051
1774030405.484,COMPLETE,0.044,0.031,-0.045
1774030405.984,COMPLETE,0.048,0.025,-0.044
1774030406.484,COMPLETE,0.052,0.023,-0.045
1774030406.984,COMPLETE,0.049,0.022,-0.049
1774030407.484,COMPLETE,0.053,0.024,-0.054
1774030407.984,COMPLETE,0.054,0.025,-0.051
1774030408.484,COMPLETE,0.048,0.026,-0.046
1774030408.984,COMPLETE,0.044,0.022,-0.042
1774030409.484,COMPLETE,0.041,0.019,-0.037
1774030409.984,COMPLETE,0.041,0.017,-0.035
1774030410.484,COMPLETE,0.041,0.014,-0.033
1774030410.985,COMPLETE,0.039,0.014,-0.034
1774030411.484,COMPLETE,0.039,0.017,-0.034
1774030411.984,COMPLETE,0.037,0.020,-0.031
1774030412.484,COMPLETE,0.040,0.023,-0.029
1774030412.984,COMPLETE,0.041,0.026,-0.032
1774030413.484,COMPLETE,0.044,0.025,-0.033
1774030413.984,COMPLETE,0.050,0.024,-0.031
1774030414.484,COMPLETE,0.053,0.027,-0.027
1774030414.985,COMPLETE,0.058,0.035,-0.024
1774030415.484,COMPLETE,0.070,0.039,-0.017
1774030415.984,COMPLETE,0.069,0.041,-0.011
1774030416.484,COMPLETE,0.071,0.043,-0.007
1774030416.984,COMPLETE,0.072,0.047,-0.002
1774030417.484,COMPLETE,0.064,0.049,0.001
1774030417.984,COMPLETE,0.066,0.051,0.002
1774030418.484,COMPLETE,0.072,0.053,0.004
1774030418.984,COMPLETE,0.079,0.058,0.009
1774030419.484,COMPLETE,0.083,0.056,0.010
1774030419.984,COMPLETE,0.087,0.054,0.008
1774030420.484,COMPLETE,0.087,0.053,0.010
1774030420.984,COMPLETE,0.089,0.054,0.009
1774030421.484,COMPLETE,0.093,0.054,0.011
1774030421.984,COMPLETE,0.094,0.048,0.013
1774030422.484,COMPLETE,0.094,0.044,0.016
1774030422.985,COMPLETE,0.105,0.039,0.016
1774030423.484,COMPLETE,0.110,0.034,0.014
1774030423.984,COMPLETE,0.115,0.027,0.014
1774030424.484,COMPLETE,0.113,0.024,0.015
1774030424.985,COMPLETE,0.106,0.023,0.010
1774030425.484,COMPLETE,0.100,0.015,0.010
1774030425.984,COMPLETE,0.096,0.010,0.008
1774030426.484,COMPLETE,0.095,0.002,0.004
1774030426.985,COMPLETE,0.094,-0.007,0.003
1774030427.484,COMPLETE,0.090,-0.015,0.003
1774030427.984,COMPLETE,0.086,-0.014,0.004
1774030428.484,COMPLETE,0.087,-0.013,0.001
1774030428.984,COMPLETE,0.084,-0.014,-0.002
1774030429.484,COMPLETE,0.073,-0.009,-0.007
1774030429.984,COMPLETE,0.067,-0.005,-0.013
1774030430.484,COMPLETE,0.066,-0.007,-0.016
1774030430.985,COMPLETE,0.068,-0.014,-0.017
1774030431.484,COMPLETE,0.068,-0.018,-0.016
1774030431.984,COMPLETE,0.066,-0.011,-0.013
1774030432.484,COMPLETE,0.067,-0.010,-0.011
1774030432.985,COMPLETE,0.067,-0.010,-0.008
1774030433.484,COMPLETE,0.067,-0.006,-0.003
1774030433.984,COMPLETE,0.067,0.001,0.003
1774030434.484,COMPLETE,0.066,0.005,0.008
1774030434.985,COMPLETE,0.064,0.011,0.012
1774030435.484,COMPLETE,0.060,0.015,0.020
1774030435.984,COMPLETE,0.062,0.022,0.029
1774030436.484,COMPLETE,0.064,0.030,0.035
1774030436.985,COMPLETE,0.064,0.033,0.044
1774030437.484,COMPLETE,0.062,0.031,0.047
1774030437.984,COMPLETE,0.059,0.031,0.047
1774030438.484,COMPLETE,0.052,0.035,0.046
1774030438.984,COMPLETE,0.043,0.039,0.050
1774030439.484,COMPLETE,0.038,0.044,0.050
1774030439.984,COMPLETE,0.043,0.048,0.042
1774030440.484,COMPLETE,0.042,0.050,0.035
1774030440.984,COMPLETE,0.036,0.051,0.027
1774030441.484,COMPLETE,0.032,0.052,0.016
1774030441.984,COMPLETE,0.032,0.044,0.009
1774030442.484,COMPLETE,0.025,0.037,0.005
1774030442.984,COMPLETE,0.017,0.033,-0.004
1774030443.484,COMPLETE,0.016,0.031,-0.010
1774030443.984,COMPLETE,0.020,0.032,-0.018
1774030444.484,COMPLETE,0.020,0.023,-0.024
1774030444.984,COMPLETE,0.015,0.012,-0.030
1774030445.484,COMPLETE,0.010,0.004,-0.036
1774030445.984,COMPLETE,0.013,-0.004,-0.036
1774030446.484,COMPLETE,0.012,-0.016,-0.032
1774030446.984,COMPLETE,0.014,-0.020,-0.028
1774030447.484,COMPLETE,0.011,-0.026,-0.022
1774030447.984,COMPLETE,0.025,-0.023,-0.015
1774030448.484,COMPLETE,0.034,-0.021,-0.010
1774030448.984,COMPLETE,0.048,-0.028,-0.000
1774030449.484,COMPLETE,0.058,-0.026,0.010
1774030449.985,COMPLETE,0.065,-0.020,0.018
1774030450.484,COMPLETE,0.067,-0.023,0.025
1774030450.985,COMPLETE,0.066,-0.027,0.028
1774030451.484,COMPLETE,0.066,-0.024,0.027
1774030451.984,COMPLETE,0.060,-0.019,0.027
1774030452.484,COMPLETE,0.059,-0.014,0.029
1774030452.984,COMPLETE,0.062,-0.012,0.033
1774030453.484,COMPLETE,0.064,-0.008,0.039
1774030453.984,COMPLETE,0.058,0.003,0.041
1774030454.484,COMPLETE,0.053,0.015,0.041
1774030454.984,COMPLETE,0.060,0.030,0.041
1774030455.484,COMPLETE,0.065,0.038,0.045
1774030455.984,COMPLETE,0.065,0.038,0.048
1774030456.484,COMPLETE,0.064,0.041,0.051
1774030456.984,COMPLETE,0.064,0.044,0.052
1774030457.484,COMPLETE,0.064,0.048,0.053
1774030457.984,COMPLETE,0.066,0.047,0.053
1774030458.484,COMPLETE,0.070,0.044,0.056
1774030458.984,COMPLETE,0.075,0.046,0.055
1774030459.484,COMPLETE,0.075,0.049,0.054
1774030459.984,COMPLETE,0.071,0.051,0.050
1774030460.484,COMPLETE,0.075,0.058,0.048
1774030460.984,COMPLETE,0.083,0.060,0.046
1774030461.484,COMPLETE,0.087,0.059,0.047
1774030461.984,COMPLETE,0.084,0.067,0.042
1774030462.484,COMPLETE,0.077,0.069,0.041
1774030462.984,COMPLETE,0.076,0.068,0.038
1774030463.484,COMPLETE,0.081,0.064,0.036
1774030463.984,COMPLETE,0.079,0.050,0.027
1774030464.484,COMPLETE,0.079,0.045,0.022
1774030464.984,COMPLETE,0.077,0.039,0.017
1774030465.484,COMPLETE,0.076,0.038,0.010
1774030465.984,COMPLETE,0.071,0.047,0.008
1774030466.484,COMPLETE,0.069,0.044,0.004
1774030466.985,COMPLETE,0.065,0.041,0.001
1774030467.484,COMPLETE,0.062,0.031,0.001
1774030467.984,COMPLETE,0.063,0.028,-0.000
1774030468.484,COMPLETE,0.065,0.031,0.001
1774030468.984,COMPLETE,0.066,0.035,0.001
1774030469.484,COMPLETE,0.066,0.037,0.002
1774030469.984,COMPLETE,0.065,0.042,-0.001
1774030470.484,COMPLETE,0.071,0.038,-0.004
1774030470.985,COMPLETE,0.075,0.039,-0.002
1774030471.484,COMPLETE,0.075,0.038,-0.002
1774030471.984,COMPLETE,0.071,0.030,-0.001
1774030472.484,COMPLETE,0.066,0.031,-0.002
1774030472.984,COMPLETE,0.053,0.038,-0.003
1774030473.484,COMPLETE,0.044,0.047,-0.001
1774030473.984,COMPLETE,0.040,0.048,-0.004
1774030474.484,COMPLETE,0.037,0.052,-0.005
1774030474.985,COMPLETE,0.035,0.057,-0.007
1774030475.484,COMPLETE,0.034,0.061,-0.003
1774030475.984,COMPLETE,0.039,0.058,0.000
1774030476.484,COMPLETE,0.036,0.056,0.002
1774030476.984,COMPLETE,0.032,0.052,0.001
1774030477.484,COMPLETE,0.033,0.049,-0.000
1774030477.984,COMPLETE,0.042,0.046,-0.000
1774030478.484,COMPLETE,0.043,0.045,0.000
1774030478.984,COMPLETE,0.044,0.043,0.001
1774030479.484,COMPLETE,0.047,0.038,-0.002
1774030479.984,COMPLETE,0.047,0.040,-0.005
1774030480.484,COMPLETE,0.050,0.037,-0.006
1774030480.984,COMPLETE,0.054,0.034,-0.006
1774030481.484,COMPLETE,0.058,0.030,-0.006
1774030481.984,COMPLETE,0.061,0.035,-0.004
1774030482.484,COMPLETE,0.067,0.035,-0.004
1774030482.985,COMPLETE,0.068,0.030,-0.005
1774030483.484,COMPLETE,0.064,0.026,-0.004
1774030483.984,COMPLETE,0.060,0.022,-0.005
1774030484.484,COMPLETE,0.058,0.019,-0.005
1774030484.984,COMPLETE,0.056,0.022,-0.004
1774030485.485,COMPLETE,0.056,0.025,0.003
1774030485.984,COMPLETE,0.053,0.027,0.006
1774030486.484,COMPLETE,0.052,0.027,0.014
1774030486.984,COMPLETE,0.049,0.025,0.017
1774030487.484,COMPLETE,0.045,0.025,0.019
1774030487.984,COMPLETE,0.044,0.028,0.019
1774030488.484,COMPLETE,0.039,0.032,0.020
1774030488.984,COMPLETE,0.038,0.038,0.021
1774030489.484,COMPLETE,0.034,0.037,0.023
1774030489.984,COMPLETE,0.030,0.030,0.024
1774030490.484,COMPLETE,0.024,0.025,0.028
1774030490.984,COMPLETE,0.024,0.021,0.030
1774030491.484,COMPLETE,0.025,0.017,0.031
1774030491.984,COMPLETE,0.027,0.014,0.027
1774030492.484,COMPLETE,0.035,0.010,0.026
1774030492.984,COMPLETE,0.039,0.005,0.026
1774030493.484,COMPLETE,0.047,-0.002,0.026
1774030493.984,COMPLETE,0.050,-0.000,0.025
1774030494.484,COMPLETE,0.055,0.002,0.027
1774030494.984,COMPLETE,0.058,0.001,0.027
1774030495.484,COMPLETE,0.051,0.003,0.027
1774030495.984,COMPLETE,0.053,0.008,0.025
1774030496.484,COMPLETE,0.053,0.012,0.024
1774030496.984,COMPLETE,0.051,0.008,0.026
1774030497.484,COMPLETE,0.056,0.017,0.029
1774030497.984,COMPLETE,0.054,0.017,0.029
1774030498.484,COMPLETE,0.047,0.018,0.028
1774030498.984,COMPLETE,0.043,0.024,0.029
1774030499.484,COMPLETE,0.042,0.031,0.029
1774030499.984,COMPLETE,0.044,0.031,0.025
1774030500.484,COMPLETE,0.042,0.031,0.019
1774030500.984,COMPLETE,0.043,0.031,0.015
1774030501.484,COMPLETE,0.042,0.032,0.010
1774030501.984,COMPLETE,0.041,0.029,0.001
1774030502.484,COMPLETE,0.039,0.029,-0.003
1774030502.984,COMPLETE,0.035,0.026,-0.004
1774030503.484,COMPLETE,0.031,0.019,-0.007
1774030503.984,COMPLETE,0.027,0.016,-0.010
1774030504.484,COMPLETE,0.030,0.014,-0.013
1774030504.984,COMPLETE,0.032,0.015,-0.013
1774030505.484,COMPLETE,0.032,0.016,-0.012
1774030505.984,COMPLETE,0.033,0.015,-0.010
1774030506.484,COMPLETE,0.038,0.010,-0.006
1774030506.984,COMPLETE,0.036,0.004,-0.004
1774030507.485,COMPLETE,0.034,0.000,-0.001
1774030507.984,COMPLETE,0.030,0.001,-0.001
1774030508.484,COMPLETE,0.033,0.000,0.000
1774030508.984,COMPLETE,0.036,0.002,0.002
1774030509.484,COMPLETE,0.036,0.002,0.005
1774030509.984,COMPLETE,0.039,0.004,0.009
1774030510.484,COMPLETE,0.040,0.010,0.012
1774030510.984,COMPLETE,0.040,0.016,0.014
1774030511.484,COMPLETE,0.042,0.011,0.011
1774030511.984,COMPLETE,0.044,0.011,0.010
1774030512.484,COMPLETE,0.045,0.016,0.006
1774030512.985,COMPLETE,0.046,0.019,0.001
1774030513.484,COMPLETE,0.050,0.026,-0.004
1774030513.984,COMPLETE,0.056,0.029,-0.008
1774030514.484,COMPLETE,0.060,0.033,-0.012
1774030514.985,COMPLETE,0.060,0.034,-0.016
1774030515.484,COMPLETE,0.065,0.037,-0.020
1774030515.984,COMPLETE,0.062,0.042,-0.023
1774030516.484,COMPLETE,0.066,0.046,-0.021
1774030516.985,COMPLETE,0.072,0.047,-0.017
1774030517.484,COMPLETE,0.067,0.054,-0.016
1774030517.984,COMPLETE,0.061,0.056,-0.019
1774030518.484,COMPLETE,0.057,0.056,-0.017
1774030518.985,COMPLETE,0.055,0.056,-0.014
1774030519.484,COMPLETE,0.056,0.054,-0.008
1774030519.984,COMPLETE,0.055,0.051,-0.000
1774030520.484,COMPLETE,0.056,0.049,0.004
1774030520.984,COMPLETE,0.056,0.051,0.003
1774030521.484,COMPLETE,0.053,0.051,0.005
1774030521.984,COMPLETE,0.043,0.049,0.009
1774030522.484,COMPLETE,0.041,0.047,0.012
1774030522.984,COMPLETE,0.045,0.049,0.013
1774030523.484,COMPLETE,0.043,0.050,0.007
1774030523.984,COMPLETE,0.045,0.055,0.005
1774030524.484,COMPLETE,0.051,0.053,0.007
1774030524.984,COMPLETE,0.053,0.051,0.011
1774030525.484,COMPLETE,0.055,0.049,0.009
1774030525.984,COMPLETE,0.053,0.052,0.006
1774030526.484,COMPLETE,0.048,0.049,0.001
1774030526.984,COMPLETE,0.043,0.044,-0.006
1774030527.484,COMPLETE,0.036,0.044,-0.010
1774030527.984,COMPLETE,0.031,0.042,-0.013
1774030528.484,COMPLETE,0.036,0.038,-0.014
1774030528.984,COMPLETE,0.038,0.029,-0.015
1774030529.484,COMPLETE,0.046,0.022,-0.018
1774030529.984,COMPLETE,0.053,0.015,-0.019
1774030530.484,COMPLETE,0.057,0.008,-0.020
1774030530.984,COMPLETE,0.057,-0.002,-0.024
1774030531.484,COMPLETE,0.062,-0.012,-0.024
1774030531.984,COMPLETE,0.066,-0.022,-0.021
1774030532.484,COMPLETE,0.069,-0.020,-0.020
1774030532.985,COMPLETE,0.075,-0.020,-0.018
1774030533.484,COMPLETE,0.084,-0.020,-0.016
1774030533.984,COMPLETE,0.092,-0.017,-0.014
1774030534.484,COMPLETE,0.091,-0.014,-0.015
1774030534.985,COMPLETE,0.085,-0.016,-0.019
1774030535.484,COMPLETE,0.088,-0.010,-0.020
1774030535.984,COMPLETE,0.091,-0.008,-0.023
1774030536.484,COMPLETE,0.081,-0.004,-0.026
1774030536.984,COMPLETE,0.079,-0.002,-0.029
1774030537.484,COMPLETE,0.079,-0.000,-0.035
1774030537.984,COMPLETE,0.074,-0.001,-0.041
1774030538.484,COMPLETE,0.067,-0.005,-0.045
1774030538.985,COMPLETE,0.066,-0.005,-0.046
1774030539.484,COMPLETE,0.068,-0.004,-0.055
1774030539.984,COMPLETE,0.071,-0.001,-0.058
1774030540.484,COMPLETE,0.071,0.007,-0.060
1774030540.985,COMPLETE,0.076,0.016,-0.064
1774030541.484,COMPLETE,0.078,0.021,-0.067
1774030541.984,COMPLETE,0.080,0.018,-0.070
1774030542.484,COMPLETE,0.074,0.015,-0.067
1774030542.984,COMPLETE,0.071,0.017,-0.061
1774030543.484,COMPLETE,0.070,0.019,-0.061
1774030543.984,COMPLETE,0.071,0.018,-0.058
1774030544.484,COMPLETE,0.072,0.013,-0.050
1774030544.984,COMPLETE,0.074,0.014,-0.044
1774030545.484,COMPLETE,0.068,0.021,-0.041
1774030545.984,COMPLETE,0.065,0.032,-0.032
1774030546.484,COMPLETE,0.064,0.042,-0.024
1774030546.984,COMPLETE,0.063,0.042,-0.018
1774030547.484,COMPLETE,0.058,0.041,-0.015
1774030547.984,COMPLETE,0.053,0.041,-0.010
1774030548.484,COMPLETE,0.050,0.040,-0.003
1774030548.984,COMPLETE,0.042,0.042,0.004
1774030549.484,COMPLETE,0.035,0.046,0.010
1774030549.984,COMPLETE,0.032,0.046,0.014
1774030550.484,COMPLETE,0.032,0.046,0.015
1774030550.984,COMPLETE,0.032,0.045,0.018
1774030551.484,COMPLETE,0.036,0.047,0.020
